datetime,Global_active_power,lag1,lag24,lag168,hour,dow
2007-04-12 17:00:00,0.29046667,0.28586668,0.29029998,0.5125,17,3
2007-04-12 18:00:00,0.32503334,0.29046667,0.33113334,0.4661,18,3
2007-04-12 19:00:00,0.27996668,0.32503334,0.28233334,2.6888666,19,3
2007-04-12 20:00:00,0.28966668,0.27996668,0.28546667,4.0555334,20,3
2007-04-12 21:00:00,1.0155333,0.28966668,0.32633334,4.752633,21,3
2007-04-12 22:00:00,0.5554,1.0155333,0.974,2.6854334,22,3
2007-04-12 23:00:00,0.28593335,0.5554,0.2708667,1.4375,23,3
2007-04-13 00:00:00,0.33013335,0.28593335,0.3388,1.3108667,0,4
2007-04-13 01:00:00,0.2662,0.33013335,0.27313334,0.36180001,1,4
2007-04-13 02:00:00,0.3055,0.2662,0.26846665,0.31689999,2,4
2007-04-13 03:00:00,0.31866667,0.3055,0.35313332,0.34343332,3,4
2007-04-13 04:00:00,0.26016667,0.31866667,0.26770002,0.36159998,4,4
2007-04-13 05:00:00,0.32023335,0.26016667,0.2763,0.3147,5,4
2007-04-13 06:00:00,0.31129998,0.32023335,0.33536667,0.58433336,6,4
2007-04-13 07:00:00,0.26516667,0.31129998,0.27290002,1.9139,7,4
2007-04-13 08:00:00,0.30976668,0.26516667,0.2931,1.9049,8,4
2007-04-13 09:00:00,0.7940333,0.30976668,0.8663333,1.3740333,9,4
2007-04-13 10:00:00,0.7739,0.7940333,0.5862333,1.3566334,10,4
2007-04-13 11:00:00,0.3045,0.7739,0.3085,1.3402001,11,4
2007-04-13 12:00:00,0.31253335,0.3045,0.3098667,0.31413332,12,4
2007-04-13 13:00:00,0.29086667,0.31253335,0.27183333,0.30609998,13,4
2007-04-13 14:00:00,0.2954667,0.29086667,0.30026668,0.3037,14,4
2007-04-13 15:00:00,0.30743334,0.2954667,0.3119667,0.30373335,15,4
2007-04-13 16:00:00,0.30033335,0.30743334,0.28586668,0.47523335,16,4
2007-04-13 17:00:00,0.29066667,0.30033335,0.29046667,1.4253668,17,4
2007-04-13 18:00:00,0.31496668,0.29066667,0.32503334,3.1945665,18,4
2007-04-13 19:00:00,0.27933332,0.31496668,0.27996668,2.2208667,19,4
2007-04-13 20:00:00,0.3047,0.27933332,0.28966668,0.63666666,20,4
2007-04-13 21:00:00,0.5406333,0.3047,1.0155333,2.3347666,21,4
2007-04-13 22:00:00,1.0621667,0.5406333,0.5554,2.4072669,22,4
2007-04-13 23:00:00,0.32503334,1.0621667,0.28593335,1.2799667,23,4
2007-04-14 00:00:00,0.3115,0.32503334,0.33013335,0.9913,0,5
2007-04-14 01:00:00,0.25916666,0.3115,0.2662,0.45343333,1,5
2007-04-14 02:00:00,0.3292,0.25916666,0.3055,0.2938,2,5
2007-04-14 03:00:00,0.30886665,0.3292,0.31866667,0.3004,3,5
2007-04-14 04:00:00,0.26479998,0.30886665,0.26016667,0.3558,4,5
2007-04-14 05:00:00,0.3324333,0.26479998,0.32023335,0.8981,5,5
2007-04-14 06:00:00,0.30666667,0.3324333,0.31129998,0.2928,6,5
2007-04-14 07:00:00,0.26853332,0.30666667,0.26516667,0.7162333,7,5
2007-04-14 08:00:00,0.3262,0.26853332,0.30976668,0.6910667,8,5
2007-04-14 09:00:00,0.2918,0.3262,0.7940333,1.7694,9,5
2007-04-14 10:00:00,0.94446665,0.2918,0.7739,2.0988333,10,5
2007-04-14 11:00:00,0.6463667,0.94446665,0.3045,2.7292,11,5
2007-04-14 12:00:00,0.2866667,0.6463667,0.31253335,0.5024667,12,5
2007-04-14 13:00:00,0.30346668,0.2866667,0.29086667,0.32796666,13,5
2007-04-14 14:00:00,0.31120002,0.30346668,0.2954667,0.29716668,14,5
2007-04-14 15:00:00,0.29303333,0.31120002,0.30743334,0.4897333,15,5
2007-04-14 16:00:00,0.2846,0.29303333,0.30033335,0.57553333,16,5
2007-04-14 17:00:00,0.32016665,0.2846,0.29066667,0.36893332,17,5
2007-04-14 18:00:00,0.3015,0.32016665,0.31496668,0.9691333,18,5
2007-04-14 19:00:00,0.2695,0.3015,0.27933332,0.4204,19,5
2007-04-14 20:00:00,0.34196666,0.2695,0.3047,0.34413335,20,5
2007-04-14 21:00:00,0.30530003,0.34196666,0.5406333,3.2970335,21,5
2007-04-14 22:00:00,0.47516668,0.30530003,1.0621667,3.338,22,5
2007-04-14 23:00:00,1.1552334,0.47516668,0.32503334,3.3778665,23,5
2007-04-15 00:00:00,0.30373335,1.1552334,0.3115,2.7907667,0,6
2007-04-15 01:00:00,0.26266667,0.30373335,0.25916666,2.299,1,6
2007-04-15 02:00:00,0.34246668,0.26266667,0.3292,2.3448334,2,6
2007-04-15 03:00:00,0.30203333,0.34246668,0.30886665,2.3959,3,6
2007-04-15 04:00:00,0.2712,0.30203333,0.26479998,2.3291001,4,6
2007-04-15 05:00:00,0.34696668,0.2712,0.3324333,2.2786334,5,6
2007-04-15 06:00:00,0.28563336,0.34696668,0.30666667,1.8304,6,6
2007-04-15 07:00:00,0.2877,0.28563336,0.26853332,0.9048334,7,6
2007-04-15 08:00:00,0.33510002,0.2877,0.3262,0.5844333,8,6
2007-04-15 09:00:00,0.27563334,0.33510002,0.2918,1.2886333,9,6
2007-04-15 10:00:00,0.29726666,0.27563334,0.94446665,0.70266664,10,6
2007-04-15 11:00:00,0.84083337,0.29726666,0.6463667,0.62329996,11,6
2007-04-15 12:00:00,0.74660003,0.84083337,0.2866667,0.5685333,12,6
2007-04-15 13:00:00,0.29583332,0.74660003,0.30346668,0.8290333,13,6
2007-04-15 14:00:00,0.60683334,0.29583332,0.31120002,1.3486333,14,6
2007-04-15 15:00:00,1.6890666,0.60683334,0.29303333,0.71993333,15,6
2007-04-15 16:00:00,0.80896664,1.6890666,0.2846,0.26276666,16,6
2007-04-15 17:00:00,0.23666666,0.80896664,0.32016665,0.29626665,17,6
2007-04-15 18:00:00,0.24403334,0.23666666,0.3015,0.32733333,18,6
2007-04-15 19:00:00,0.21556666,0.24403334,0.2695,0.25953335,19,6
2007-04-15 20:00:00,0.20453334,0.21556666,0.34196666,0.30013332,20,6
2007-04-15 21:00:00,0.33073333,0.20453334,0.30530003,0.3189667,21,6
2007-04-15 22:00:00,1.7878333,0.33073333,0.47516668,0.26229998,22,6
2007-04-15 23:00:00,0.7848333,1.7878333,1.1552334,0.9476667,23,6
2007-04-16 00:00:00,0.22456667,0.7848333,0.30373335,0.32546666,0,0
2007-04-16 01:00:00,0.2228,0.22456667,0.26266667,0.27953333,1,0
2007-04-16 02:00:00,0.19723333,0.2228,0.34246668,0.27813333,2,0
2007-04-16 03:00:00,0.22250001,0.19723333,0.30203333,0.32316667,3,0
2007-04-16 04:00:00,0.21603332,0.22250001,0.2712,0.2827,4,0
2007-04-16 05:00:00,0.19283333,0.21603332,0.34696668,0.27106667,5,0
2007-04-16 06:00:00,0.227,0.19283333,0.28563336,0.33263335,6,0
2007-04-16 07:00:00,0.8112,0.227,0.2877,0.27613336,7,0
2007-04-16 08:00:00,1.2522334,0.8112,0.33510002,0.2738,8,0
2007-04-16 09:00:00,0.46426666,1.2522334,0.27563334,0.44469997,9,0
2007-04-16 10:00:00,0.20353334,0.46426666,0.29726666,0.92583334,10,0
2007-04-16 11:00:00,0.22703333,0.20353334,0.84083337,0.28286666,11,0
2007-04-16 12:00:00,0.58956665,0.22703333,0.74660003,0.31873333,12,0
2007-04-16 13:00:00,0.26666668,0.58956665,0.29583332,0.27036667,13,0
2007-04-16 14:00:00,0.30383334,0.26666668,0.60683334,0.3060333,14,0
2007-04-16 15:00:00,0.36056668,0.30383334,1.6890666,1.1819667,15,0
2007-04-16 16:00:00,0.3592,0.36056668,0.80896664,1.1009333,16,0
2007-04-16 17:00:00,1.2806666,0.3592,0.23666666,1.4362667,17,0
2007-04-16 18:00:00,1.0059,1.2806666,0.24403334,0.9898666,18,0
2007-04-16 19:00:00,0.25296667,1.0059,0.21556666,2.4147334,19,0
2007-04-16 20:00:00,1.3047,0.25296667,0.20453334,1.6264,20,0
2007-04-16 21:00:00,2.9034665,1.3047,0.33073333,1.6067333,21,0
2007-04-16 22:00:00,1.5951333,2.9034665,1.7878333,0.82666665,22,0
2007-04-16 23:00:00,1.1892667,1.5951333,0.7848333,0.30726668,23,0
2007-04-17 00:00:00,0.28289998,1.1892667,0.22456667,0.3084,0,1
2007-04-17 01:00:00,0.2472,0.28289998,0.2228,0.28373334,1,1
2007-04-17 02:00:00,0.26616666,0.2472,0.19723333,0.31116667,2,1
2007-04-17 03:00:00,0.27603334,0.26616666,0.22250001,0.3151,3,1
2007-04-17 04:00:00,0.25943333,0.27603334,0.21603332,0.2681,4,1
2007-04-17 05:00:00,0.26186666,0.25943333,0.19283333,0.8153,5,1
2007-04-17 06:00:00,0.7011334,0.26186666,0.227,0.3912,6,1
2007-04-17 07:00:00,1.8215001,0.7011334,0.8112,0.26403335,7,1
2007-04-17 08:00:00,1.3325334,1.8215001,1.2522334,0.3317,8,1
2007-04-17 09:00:00,1.2977,1.3325334,0.46426666,0.28626668,9,1
2007-04-17 10:00:00,1.2908,1.2977,0.20353334,0.27299997,10,1
2007-04-17 11:00:00,0.89283335,1.2908,0.22703333,0.3255,11,1
2007-04-17 12:00:00,0.2699,0.89283335,0.58956665,0.28156668,12,1
2007-04-17 13:00:00,0.39713332,0.2699,0.26666668,0.2886,13,1
2007-04-17 14:00:00,0.25816667,0.39713332,0.30383334,0.32146665,14,1
2007-04-17 15:00:00,0.25803334,0.25816667,0.36056668,0.28496665,15,1
2007-04-17 16:00:00,0.33106667,0.25803334,0.3592,1.0358334,16,1
2007-04-17 17:00:00,0.6684333,0.33106667,1.2806666,0.39983332,17,1
2007-04-17 18:00:00,0.3401,0.6684333,1.0059,0.5624333,18,1
2007-04-17 19:00:00,0.9338,0.3401,0.25296667,0.5369,19,1
2007-04-17 20:00:00,2.7206666,0.9338,1.3047,1.0400001,20,1
2007-04-17 21:00:00,1.9948667,2.7206666,2.9034665,1.0301,21,1
2007-04-17 22:00:00,2.0393333,1.9948667,1.5951333,1.1826667,22,1
2007-04-17 23:00:00,1.2539667,2.0393333,1.1892667,1.8182,23,1
2007-04-18 00:00:00,1.0819,1.2539667,0.28289998,1.4954666,0,2
2007-04-18 01:00:00,0.21446666,1.0819,0.2472,1.0954334,1,2
2007-04-18 02:00:00,0.20193334,0.21446666,0.26616666,0.38733333,2,2
2007-04-18 03:00:00,0.2096,0.20193334,0.27603334,0.3467,3,2
2007-04-18 04:00:00,0.21176668,0.2096,0.25943333,0.35583335,4,2
2007-04-18 05:00:00,0.20273332,0.21176668,0.26186666,0.36323336,5,2
2007-04-18 06:00:00,0.9385666,0.20273332,0.7011334,0.3567,6,2
2007-04-18 07:00:00,1.5841668,0.9385666,1.8215001,0.3621,7,2
2007-04-18 08:00:00,1.1669333,1.5841668,1.3325334,0.34910002,8,2
2007-04-18 09:00:00,0.6648666,1.1669333,1.2977,1.4643,9,2
2007-04-18 10:00:00,1.4671333,0.6648666,1.2908,1.5774332,10,2
2007-04-18 11:00:00,0.545,1.4671333,0.89283335,1.3671334,11,2
2007-04-18 12:00:00,1.0152334,0.545,0.2699,1.3171,12,2
2007-04-18 13:00:00,0.24226667,1.0152334,0.39713332,0.28306666,13,2
2007-04-18 14:00:00,0.44493333,0.24226667,0.25816667,0.28523335,14,2
2007-04-18 15:00:00,0.24106666,0.44493333,0.25803334,0.33723333,15,2
2007-04-18 16:00:00,0.22183332,0.24106666,0.33106667,0.28753334,16,2
2007-04-18 17:00:00,0.24990001,0.22183332,0.6684333,0.29029998,17,2
2007-04-18 18:00:00,0.61583334,0.24990001,0.3401,0.33113334,18,2
2007-04-18 19:00:00,0.58433336,0.61583334,0.9338,0.28233334,19,2
2007-04-18 20:00:00,0.44323334,0.58433336,2.7206666,0.28546667,20,2
2007-04-18 21:00:00,1.8114667,0.44323334,1.9948667,0.32633334,21,2
2007-04-18 22:00:00,1.5813668,1.8114667,2.0393333,0.974,22,2
2007-04-18 23:00:00,0.6969,1.5813668,1.2539667,0.2708667,23,2
2007-04-19 00:00:00,0.5705667,0.6969,1.0819,0.3388,0,3
2007-04-19 01:00:00,0.6142333,0.5705667,0.21446666,0.27313334,1,3
2007-04-19 02:00:00,1.0151666,0.6142333,0.20193334,0.26846665,2,3
2007-04-19 03:00:00,0.367,1.0151666,0.2096,0.35313332,3,3
2007-04-19 04:00:00,0.3637,0.367,0.21176668,0.26770002,4,3
2007-04-19 05:00:00,0.37536666,0.3637,0.20273332,0.2763,5,3
2007-04-19 06:00:00,0.35803333,0.37536666,0.9385666,0.33536667,6,3
2007-04-19 07:00:00,1.4950668,0.35803333,1.5841668,0.27290002,7,3
2007-04-19 08:00:00,1.2647,1.4950668,1.1669333,0.2931,8,3
2007-04-19 09:00:00,1.0407666,1.2647,0.6648666,0.8663333,9,3
2007-04-19 10:00:00,0.25153333,1.0407666,1.4671333,0.5862333,10,3
2007-04-19 11:00:00,0.62383336,0.25153333,0.545,0.3085,11,3
2007-04-19 12:00:00,1.2601666,0.62383336,1.0152334,0.3098667,12,3
2007-04-19 13:00:00,1.0357001,1.2601666,0.24226667,0.27183333,13,3
2007-04-19 14:00:00,0.74146664,1.0357001,0.44493333,0.30026668,14,3
2007-04-19 15:00:00,0.1934,0.74146664,0.24106666,0.3119667,15,3
2007-04-19 16:00:00,0.20133333,0.1934,0.22183332,0.28586668,16,3
2007-04-19 17:00:00,0.24946667,0.20133333,0.24990001,0.29046667,17,3
2007-04-19 18:00:00,1.0759666,0.24946667,0.61583334,0.32503334,18,3
2007-04-19 19:00:00,0.82956666,1.0759666,0.58433336,0.27996668,19,3
2007-04-19 20:00:00,1.4105667,0.82956666,0.44323334,0.28966668,20,3
2007-04-19 21:00:00,1.0104333,1.4105667,1.8114667,1.0155333,21,3
2007-04-19 22:00:00,0.6068,1.0104333,1.5813668,0.5554,22,3
2007-04-19 23:00:00,0.18946667,0.6068,0.6969,0.28593335,23,3
2007-04-20 00:00:00,0.21453333,0.18946667,0.5705667,0.33013335,0,4
2007-04-20 01:00:00,0.20896667,0.21453333,0.6142333,0.2662,1,4
2007-04-20 02:00:00,0.1967,0.20896667,1.0151666,0.3055,2,4
2007-04-20 03:00:00,0.19983333,0.1967,0.367,0.31866667,3,4
2007-04-20 04:00:00,0.8023333,0.19983333,0.3637,0.26016667,4,4
2007-04-20 05:00:00,0.21826667,0.8023333,0.37536666,0.32023335,5,4
2007-04-20 06:00:00,0.30013332,0.21826667,0.35803333,0.31129998,6,4
2007-04-20 07:00:00,1.7879333,0.30013332,1.4950668,0.26516667,7,4
2007-04-20 08:00:00,0.5313333,1.7879333,1.2647,0.30976668,8,4
2007-04-20 09:00:00,0.19556667,0.5313333,1.0407666,0.7940333,9,4
2007-04-20 10:00:00,0.1757,0.19556667,0.25153333,0.7739,10,4
2007-04-20 11:00:00,0.2175,0.1757,0.62383336,0.3045,11,4
2007-04-20 12:00:00,0.22670001,0.2175,1.2601666,0.31253335,12,4
2007-04-20 13:00:00,0.2862,0.22670001,1.0357001,0.29086667,13,4
2007-04-20 14:00:00,0.41133335,0.2862,0.74146664,0.2954667,14,4
2007-04-20 15:00:00,0.2967,0.41133335,0.1934,0.30743334,15,4
2007-04-20 16:00:00,0.87396663,0.2967,0.20133333,0.30033335,16,4
2007-04-20 17:00:00,0.31986666,0.87396663,0.24946667,0.29066667,17,4
2007-04-20 18:00:00,0.31783333,0.31986666,1.0759666,0.31496668,18,4
2007-04-20 19:00:00,0.39060003,0.31783333,0.82956666,0.27933332,19,4
2007-04-20 20:00:00,0.79800004,0.39060003,1.4105667,0.3047,20,4
2007-04-20 21:00:00,2.8842666,0.79800004,1.0104333,0.5406333,21,4
2007-04-20 22:00:00,1.5999666,2.8842666,0.6068,1.0621667,22,4
2007-04-20 23:00:00,0.25543335,1.5999666,0.18946667,0.32503334,23,4
2007-04-21 00:00:00,0.1902,0.25543335,0.21453333,0.3115,0,5
2007-04-21 01:00:00,0.18966667,0.1902,0.20896667,0.25916666,1,5
2007-04-21 02:00:00,0.195,0.18966667,0.1967,0.3292,2,5
2007-04-21 03:00:00,0.1792,0.195,0.19983333,0.30886665,3,5
2007-04-21 04:00:00,0.20196667,0.1792,0.8023333,0.26479998,4,5
2007-04-21 05:00:00,0.57566667,0.20196667,0.21826667,0.3324333,5,5
2007-04-21 06:00:00,0.44626665,0.57566667,0.30013332,0.30666667,6,5
2007-04-21 07:00:00,0.7729666,0.44626665,1.7879333,0.26853332,7,5
2007-04-21 08:00:00,0.20303334,0.7729666,0.5313333,0.3262,8,5
2007-04-21 09:00:00,1.1815666,0.20303334,0.19556667,0.2918,9,5
2007-04-21 10:00:00,0.8857,1.1815666,0.1757,0.94446665,10,5
2007-04-21 11:00:00,0.9943333,0.8857,0.2175,0.6463667,11,5
2007-04-21 12:00:00,1.4152334,0.9943333,0.22670001,0.2866667,12,5
2007-04-21 13:00:00,1.99,1.4152334,0.2862,0.30346668,13,5
2007-04-21 14:00:00,1.7832334,1.99,0.41133335,0.31120002,14,5
2007-04-21 15:00:00,1.2668,1.7832334,0.2967,0.29303333,15,5
2007-04-21 16:00:00,1.2872001,1.2668,0.87396663,0.2846,16,5
2007-04-21 17:00:00,0.6018,1.2872001,0.31986666,0.32016665,17,5
2007-04-21 18:00:00,2.4504,0.6018,0.31783333,0.3015,18,5
2007-04-21 19:00:00,2.9592333,2.4504,0.39060003,0.2695,19,5
2007-04-21 20:00:00,1.8118999,2.9592333,0.79800004,0.34196666,20,5
2007-04-21 21:00:00,3.5402334,1.8118999,2.8842666,0.30530003,21,5
2007-04-21 22:00:00,2.0921333,3.5402334,1.5999666,0.47516668,22,5
2007-04-21 23:00:00,0.68053335,2.0921333,0.25543335,1.1552334,23,5
2007-04-22 00:00:00,0.36273333,0.68053335,0.1902,0.30373335,0,6
2007-04-22 01:00:00,0.24340001,0.36273333,0.18966667,0.26266667,1,6
2007-04-22 02:00:00,0.2818,0.24340001,0.195,0.34246668,2,6
2007-04-22 03:00:00,0.2243,0.2818,0.1792,0.30203333,3,6
2007-04-22 04:00:00,0.25976667,0.2243,0.20196667,0.2712,4,6
2007-04-22 05:00:00,0.32823333,0.25976667,0.57566667,0.34696668,5,6
2007-04-22 06:00:00,1.5422667,0.32823333,0.44626665,0.28563336,6,6
2007-04-22 07:00:00,2.6679666,1.5422667,0.7729666,0.2877,7,6
2007-04-22 08:00:00,2.2521667,2.6679666,0.20303334,0.33510002,8,6
2007-04-22 09:00:00,3.3467667,2.2521667,1.1815666,0.27563334,9,6
2007-04-22 10:00:00,2.9219332,3.3467667,0.8857,0.29726666,10,6
2007-04-22 11:00:00,3.0410335,2.9219332,0.9943333,0.84083337,11,6
2007-04-22 12:00:00,2.2354667,3.0410335,1.4152334,0.74660003,12,6
2007-04-22 13:00:00,0.86073333,2.2354667,1.99,0.29583332,13,6
2007-04-22 14:00:00,2.1005332,0.86073333,1.7832334,0.60683334,14,6
2007-04-22 15:00:00,0.58996665,2.1005332,1.2668,1.6890666,15,6
2007-04-22 16:00:00,1.5805,0.58996665,1.2872001,0.80896664,16,6
2007-04-22 17:00:00,1.1808,1.5805,0.6018,0.23666666,17,6
2007-04-22 18:00:00,1.0554,1.1808,2.4504,0.24403334,18,6
2007-04-22 19:00:00,2.2437665,1.0554,2.9592333,0.21556666,19,6
2007-04-22 20:00:00,1.9153,2.2437665,1.8118999,0.20453334,20,6
2007-04-22 21:00:00,3.0476668,1.9153,3.5402334,0.33073333,21,6
2007-04-22 22:00:00,1.7722334,3.0476668,2.0921333,1.7878333,22,6
2007-04-22 23:00:00,1.1738334,1.7722334,0.68053335,0.7848333,23,6
2007-04-23 00:00:00,0.37856668,1.1738334,0.36273333,0.22456667,0,0
2007-04-23 01:00:00,0.35946667,0.37856668,0.24340001,0.2228,1,0
2007-04-23 02:00:00,0.58063334,0.35946667,0.2818,0.19723333,2,0
2007-04-23 03:00:00,0.6598333,0.58063334,0.2243,0.22250001,3,0
2007-04-23 04:00:00,0.39713332,0.6598333,0.25976667,0.21603332,4,0
2007-04-23 05:00:00,0.36446667,0.39713332,0.32823333,0.19283333,5,0
2007-04-23 06:00:00,0.5867334,0.36446667,1.5422667,0.227,6,0
2007-04-23 07:00:00,1.9815,0.5867334,2.6679666,0.8112,7,0
2007-04-23 08:00:00,1.9194666,1.9815,2.2521667,1.2522334,8,0
2007-04-23 09:00:00,1.3507,1.9194666,3.3467667,0.46426666,9,0
2007-04-23 10:00:00,1.6695,1.3507,2.9219332,0.20353334,10,0
2007-04-23 11:00:00,0.29816666,1.6695,3.0410335,0.22703333,11,0
2007-04-23 12:00:00,0.4328333,0.29816666,2.2354667,0.58956665,12,0
2007-04-23 13:00:00,0.23833333,0.4328333,0.86073333,0.26666668,13,0
2007-04-23 14:00:00,0.8301,0.23833333,2.1005332,0.30383334,14,0
2007-04-23 15:00:00,0.18856667,0.8301,0.58996665,0.36056668,15,0
2007-04-23 16:00:00,0.16336666,0.18856667,1.5805,0.3592,16,0
2007-04-23 17:00:00,0.2428,0.16336666,1.1808,1.2806666,17,0
2007-04-23 18:00:00,0.36616665,0.2428,1.0554,1.0059,18,0
2007-04-23 19:00:00,0.48946667,0.36616665,2.2437665,0.25296667,19,0
2007-04-23 20:00:00,1.1213666,0.48946667,1.9153,1.3047,20,0
2007-04-23 21:00:00,2.0155332,1.1213666,3.0476668,2.9034665,21,0
2007-04-23 22:00:00,0.6973,2.0155332,1.7722334,1.5951333,22,0
2007-04-23 23:00:00,0.2441,0.6973,1.1738334,1.1892667,23,0
2007-04-24 00:00:00,0.25236666,0.2441,0.37856668,0.28289998,0,1
2007-04-24 01:00:00,0.87773335,0.25236666,0.35946667,0.2472,1,1
2007-04-24 02:00:00,0.21843334,0.87773335,0.58063334,0.26616666,2,1
2007-04-24 03:00:00,0.30583334,0.21843334,0.6598333,0.27603334,3,1
2007-04-24 04:00:00,0.22066666,0.30583334,0.39713332,0.25943333,4,1
2007-04-24 05:00:00,0.23713332,0.22066666,0.36446667,0.26186666,5,1
2007-04-24 06:00:00,0.49693334,0.23713332,0.5867334,0.7011334,6,1
2007-04-24 07:00:00,1.4561,0.49693334,1.9815,1.8215001,7,1
2007-04-24 08:00:00,0.44106668,1.4561,1.9194666,1.3325334,8,1
2007-04-24 09:00:00,0.22773333,0.44106668,1.3507,1.2977,9,1
2007-04-24 10:00:00,0.5445334,0.22773333,1.6695,1.2908,10,1
2007-04-24 11:00:00,1.4741666,0.5445334,0.29816666,0.89283335,11,1
2007-04-24 12:00:00,0.3477,1.4741666,0.4328333,0.2699,12,1
2007-04-24 13:00:00,0.24396665,0.3477,0.23833333,0.39713332,13,1
2007-04-24 14:00:00,0.38656667,0.24396665,0.8301,0.25816667,14,1
2007-04-24 15:00:00,0.30526668,0.38656667,0.18856667,0.25803334,15,1
2007-04-24 16:00:00,0.39436668,0.30526668,0.16336666,0.33106667,16,1
2007-04-24 17:00:00,0.59603333,0.39436668,0.2428,0.6684333,17,1
2007-04-24 18:00:00,1.2530999,0.59603333,0.36616665,0.3401,18,1
2007-04-24 19:00:00,1.2719667,1.2530999,0.48946667,0.9338,19,1
2007-04-24 20:00:00,1.8974334,1.2719667,1.1213666,2.7206666,20,1
2007-04-24 21:00:00,2.0974333,1.8974334,2.0155332,1.9948667,21,1
2007-04-24 22:00:00,1.3585334,2.0974333,0.6973,2.0393333,22,1
2007-04-24 23:00:00,0.29659998,1.3585334,0.2441,1.2539667,23,1
2007-04-25 00:00:00,0.23833333,0.29659998,0.25236666,1.0819,0,2
2007-04-25 01:00:00,0.1944,0.23833333,0.87773335,0.21446666,1,2
2007-04-25 02:00:00,0.19723333,0.1944,0.21843334,0.20193334,2,2
2007-04-25 03:00:00,0.7859667,0.19723333,0.30583334,0.2096,3,2
2007-04-25 04:00:00,0.21766667,0.7859667,0.22066666,0.21176668,4,2
2007-04-25 05:00:00,0.17893334,0.21766667,0.23713332,0.20273332,5,2
2007-04-25 06:00:00,0.7559667,0.17893334,0.49693334,0.9385666,6,2
2007-04-25 07:00:00,1.1868333,0.7559667,1.4561,1.5841668,7,2
2007-04-25 08:00:00,1.3678666,1.1868333,0.44106668,1.1669333,8,2
2007-04-25 09:00:00,1.4058334,1.3678666,0.22773333,0.6648666,9,2
2007-04-25 10:00:00,1.4009,1.4058334,0.5445334,1.4671333,10,2
2007-04-25 11:00:00,1.9414,1.4009,1.4741666,0.545,11,2
2007-04-25 12:00:00,1.6512666,1.9414,0.3477,1.0152334,12,2
2007-04-25 13:00:00,0.32103336,1.6512666,0.24396665,0.24226667,13,2
2007-04-25 14:00:00,0.22826667,0.32103336,0.38656667,0.44493333,14,2
2007-04-25 15:00:00,0.1987,0.22826667,0.30526668,0.24106666,15,2
2007-04-25 16:00:00,0.20736668,0.1987,0.39436668,0.22183332,16,2
2007-04-25 17:00:00,0.2338,0.20736668,0.59603333,0.24990001,17,2
2007-04-25 18:00:00,0.21079999,0.2338,1.2530999,0.61583334,18,2
2007-04-25 19:00:00,0.8573,0.21079999,1.2719667,0.58433336,19,2
2007-04-25 20:00:00,1.5571333,0.8573,1.8974334,0.44323334,20,2
2007-04-25 21:00:00,2.2429667,1.5571333,2.0974333,1.8114667,21,2
2007-04-25 22:00:00,2.8005333,2.2429667,1.3585334,1.5813668,22,2
2007-04-25 23:00:00,0.6888667,2.8005333,0.29659998,0.6969,23,2
2007-04-26 00:00:00,0.23573333,0.6888667,0.23833333,0.5705667,0,3
2007-04-26 01:00:00,0.17436667,0.23573333,0.1944,0.6142333,1,3
2007-04-26 02:00:00,0.22513334,0.17436667,0.19723333,1.0151666,2,3
2007-04-26 03:00:00,0.18993333,0.22513334,0.7859667,0.367,3,3
2007-04-26 04:00:00,0.17273334,0.18993333,0.21766667,0.3637,4,3
2007-04-26 05:00:00,0.23596667,0.17273334,0.17893334,0.37536666,5,3
2007-04-26 06:00:00,0.48533335,0.23596667,0.7559667,0.35803333,6,3
2007-04-26 07:00:00,1.4081666,0.48533335,1.1868333,1.4950668,7,3
2007-04-26 08:00:00,2.9603665,1.4081666,1.3678666,1.2647,8,3
2007-04-26 09:00:00,1.8792666,2.9603665,1.4058334,1.0407666,9,3
2007-04-26 10:00:00,1.5011333,1.8792666,1.4009,0.25153333,10,3
2007-04-26 11:00:00,0.7292667,1.5011333,1.9414,0.62383336,11,3
2007-04-26 12:00:00,0.4549,0.7292667,1.6512666,1.2601666,12,3
2007-04-26 13:00:00,0.5058333,0.4549,0.32103336,1.0357001,13,3
2007-04-26 14:00:00,0.3719667,0.5058333,0.22826667,0.74146664,14,3
2007-04-26 15:00:00,0.25343335,0.3719667,0.1987,0.1934,15,3
2007-04-26 16:00:00,0.17096667,0.25343335,0.20736668,0.20133333,16,3
2007-04-26 17:00:00,0.9005334,0.17096667,0.2338,0.24946667,17,3
2007-04-26 18:00:00,1.2552334,0.9005334,0.21079999,1.0759666,18,3
2007-04-26 19:00:00,1.2943,1.2552334,0.8573,0.82956666,19,3
2007-04-26 20:00:00,2.1324334,1.2943,1.5571333,1.4105667,20,3
2007-04-26 21:00:00,1.0579,2.1324334,2.2429667,1.0104333,21,3
2007-04-26 22:00:00,1.8743999,1.0579,2.8005333,0.6068,22,3
2007-04-26 23:00:00,0.78846663,1.8743999,0.6888667,0.18946667,23,3
2007-04-27 00:00:00,0.4613,0.78846663,0.23573333,0.21453333,0,4
2007-04-27 01:00:00,0.60840005,0.4613,0.17436667,0.20896667,1,4
2007-04-27 02:00:00,0.1691,0.60840005,0.22513334,0.1967,2,4
2007-04-27 03:00:00,0.1996,0.1691,0.18993333,0.19983333,3,4
2007-04-27 04:00:00,0.20233335,0.1996,0.17273334,0.8023333,4,4
